state,city,year,month,week,disease,cases,deaths,temperature,precipitation,lai,latitude,longitude
West Bengal,Kolkata,2020,4,2,Chikungunya,3,0,294.88,2.2,6.55,22.57623,88.377035
West Bengal,Kolkata,2020,4,2,Cholera,3,0,293.54,1.53,5.83,22.551572,88.349974
West Bengal,Kolkata,2020,4,2,Acute Gastroenteritis,1,0,292.15,0.0,3.63,22.584208,88.35705
West Bengal,Kolkata,2020,4,3,Dengue,12,0,293.96,0.91,3.56,22.575311,88.360042
West Bengal,Kolkata,2020,4,3,Malaria,6,0,295.75,1.4,0.0,22.587723,88.351724
West Bengal,Kolkata,2020,4,3,Typhoid,3,0,295.42,2.78,1.63,22.584504,88.373755
West Bengal,Kolkata,2020,4,3,Diarrhea,3,0,293.51,0.0,3.85,22.576042,88.377332
West Bengal,Kolkata,2020,4,3,Chikungunya,2,0,287.5,1.33,2.52,22.587961,88.356047
West Bengal,Kolkata,2020,4,3,Cholera,0,0,291.38,0.16,6.45,22.579126,88.363938
West Bengal,Kolkata,2020,4,3,Acute Gastroenteritis,1,0,291.31,1.19,4.43,22.578202,88.361984
West Bengal,Kolkata,2020,4,4,Dengue,14,0,294.64,1.61,3.43,22.583975,88.36095
West Bengal,Kolkata,2020,4,4,Malaria,9,0,292.81,0.0,5.7,22.576373,88.35808
West Bengal,Kolkata,2020,4,4,Typhoid,2,0,296.52,0.0,5.25,22.56024,88.355548
West Bengal,Kolkata,2020,4,4,Diarrhea,7,0,293.54,0.0,3.16,22.56867,88.3858
West Bengal,Kolkata,2020,4,4,Chikungunya,4,0,290.61,1.16,3.74,22.576733,88.374038
West Bengal,Kolkata,2020,4,4,Cholera,2,0,293.5,1.06,2.35,22.592671,88.364029
West Bengal,Kolkata,2020,4,4,Acute Gastroenteritis,1,0,288.49,0.49,3.62,22.586559,88.365986
West Bengal,Kolkata,2020,5,1,Dengue,14,1,297.92,1.68,4.79,22.570686,88.36836
West Bengal,Kolkata,2020,5,1,Malaria,6,0,288.05,0.65,3.96,22.567544,88.365644
West Bengal,Kolkata,2020,5,1,Typhoid,3,0,291.42,0.96,4.99,22.577886,88.371542
West Bengal,Kolkata,2020,5,1,Diarrhea,2,0,292.43,2.7,4.36,22.580459,88.370283
West Bengal,Kolkata,2020,5,1,Chikungunya,4,0,292.97,0.87,3.8,22.58728,88.373149
West Bengal,Kolkata,2020,5,1,Cholera,0,0,294.71,1.27,2.27,22.575506,88.362898
West Bengal,Kolkata,2020,5,1,Acute Gastroenteritis,0,0,295.03,1.8,4.92,22.579458,88.35617
West Bengal,Kolkata,2020,5,2,Dengue,8,0,297.47,2.3,0.4,22.574392,88.367267
West Bengal,Kolkata,2020,5,2,Malaria,5,0,292.14,0.0,4.57,22.571878,88.368929
West Bengal,Kolkata,2020,5,2,Typhoid,1,0,293.29,0.0,2.46,22.573745,88.367641
West Bengal,Kolkata,2020,5,2,Diarrhea,3,0,294.29,1.98,4.93,22.557367,88.374538
West Bengal,Kolkata,2020,5,2,Chikungunya,3,0,301.64,1.19,5.03,22.57504,88.353294
West Bengal,Kolkata,2020,5,2,Cholera,1,0,291.4,0.16,5.04,22.565461,88.346048
West Bengal,Kolkata,2020,5,2,Acute Gastroenteritis,2,0,296.14,1.18,4.18,22.586215,88.3805
West Bengal,Kolkata,2020,5,3,Dengue,12,0,292.77,0.0,5.77,22.571482,88.368308
West Bengal,Kolkata,2020,5,3,Malaria,3,0,296.9,0.64,4.45,22.576641,88.37617
West Bengal,Kolkata,2020,5,3,Typhoid,2,0,291.92,0.0,3.17,22.576024,88.342835
West Bengal,Kolkata,2020,5,3,Diarrhea,2,0,296.54,1.57,4.71,22.567668,88.361618
West Bengal,Kolkata,2020,5,3,Chikungunya,3,0,294.83,0.59,5.74,22.571294,88.365211
West Bengal,Kolkata,2020,5,3,Cholera,1,0,291.51,1.1,3.47,22.580064,88.350401
West Bengal,Kolkata,2020,5,3,Acute Gastroenteritis,0,0,299.19,0.0,3.51,22.56623,88.349431
West Bengal,Kolkata,2020,5,4,Dengue,6,0,289.35,1.63,3.74,22.570957,88.376268
West Bengal,Kolkata,2020,5,4,Malaria,4,0,292.08,1.23,4.62,22.575706,88.356115
West Bengal,Kolkata,2020,5,4,Typhoid,2,0,287.86,1.7,4.3,22.58278,88.365453
West Bengal,Kolkata,2020,5,4,Diarrhea,6,0,292.67,1.62,3.25,22.578774,88.37271
West Bengal,Kolkata,2020,5,4,Chikungunya,1,0,291.54,1.9,1.52,22.570557,88.354754
West Bengal,Kolkata,2020,5,4,Cholera,2,0,297.65,0.0,4.5,22.570887,88.364106
West Bengal,Kolkata,2020,5,4,Acute Gastroenteritis,4,0,292.55,0.0,3.75,22.572369,88.366011
West Bengal,Kolkata,2020,6,1,Dengue,27,0,293.4,5.28,4.68,22.588532,88.338842
West Bengal,Kolkata,2020,6,1,Malaria,8,0,295.68,4.27,4.23,22.575079,88.362492
West Bengal,Kolkata,2020,6,1,Typhoid,3,0,294.9,4.36,3.22,22.589354,88.368034
West Bengal,Kolkata,2020,6,1,Diarrhea,10,0,293.81,3.33,5.24,22.593773,88.354933
West Bengal,Kolkata,2020,6,1,Chikungunya,12,0,293.22,3.39,7.21,22.57077,88.349857
West Bengal,Kolkata,2020,6,1,Cholera,3,0,296.97,4.73,3.15,22.561123,88.354283
West Bengal,Kolkata,2020,6,1,Acute Gastroenteritis,4,0,293.72,3.12,5.06,22.580398,88.352812
West Bengal,Kolkata,2020,6,2,Dengue,27,0,293.93,3.87,5.49,22.568687,88.353585
West Bengal,Kolkata,2020,6,2,Malaria,10,0,292.21,4.23,3.0,22.56391,88.365218
West Bengal,Kolkata,2020,6,2,Typhoid,0,0,300.65,3.37,3.09,22.561747,88.366264
West Bengal,Kolkata,2020,6,2,Diarrhea,11,0,294.42,4.26,3.81,22.583912,88.368837
West Bengal,Kolkata,2020,6,2,Chikungunya,13,0,300.8,2.91,5.52,22.569641,88.373687
West Bengal,Kolkata,2020,6,2,Cholera,1,0,290.89,4.55,4.56,22.57808,88.360088
West Bengal,Kolkata,2020,6,2,Acute Gastroenteritis,2,0,296.0,6.14,4.16,22.573631,88.383478
West Bengal,Kolkata,2020,6,3,Dengue,32,0,296.12,4.34,3.26,22.573824,88.370746
West Bengal,Kolkata,2020,6,3,Malaria,9,0,294.38,5.11,4.49,22.567387,88.367668
West Bengal,Kolkata,2020,6,3,Typhoid,3,0,299.12,2.01,3.7,22.581161,88.37242
West Bengal,Kolkata,2020,6,3,Diarrhea,5,0,294.29,3.56,5.38,22.564249,88.362438
West Bengal,Kolkata,2020,6,3,Chikungunya,16,0,295.55,1.65,2.58,22.572595,88.349257
West Bengal,Kolkata,2020,6,3,Cholera,3,0,295.38,4.83,2.48,22.575155,88.388284
West Bengal,Kolkata,2020,6,3,Acute Gastroenteritis,4,0,294.99,5.93,1.82,22.564622,88.381637
West Bengal,Kolkata,2020,6,4,Dengue,28,0,296.89,5.11,4.76,22.574946,88.360149
West Bengal,Kolkata,2020,6,4,Malaria,9,0,300.6,2.7,4.11,22.588718,88.355965
West Bengal,Kolkata,2020,6,4,Typhoid,4,0,294.53,3.01,5.64,22.570959,88.345804
West Bengal,Kolkata,2020,6,4,Diarrhea,8,0,292.56,1.76,5.64,22.565039,88.374484
West Bengal,Kolkata,2020,6,4,Chikungunya,11,0,301.87,3.03,5.79,22.561394,88.366573
West Bengal,Kolkata,2020,6,4,Cholera,0,0,293.41,3.71,4.5,22.572195,88.370817
West Bengal,Kolkata,2020,6,4,Acute Gastroenteritis,3,0,295.28,5.66,4.04,22.569557,88.356444
West Bengal,Kolkata,2020,7,1,Dengue,35,0,298.22,4.42,2.47,22.577098,88.354328
West Bengal,Kolkata,2020,7,1,Malaria,11,0,300.88,4.89,2.49,22.573822,88.353842
West Bengal,Kolkata,2020,7,1,Typhoid,5,0,291.52,3.71,2.92,22.56484,88.372156
West Bengal,Kolkata,2020,7,1,Diarrhea,6,0,298.01,4.02,0.97,22.574334,88.370112
West Bengal,Kolkata,2020,7,1,Chikungunya,12,0,295.82,5.45,3.35,22.575404,88.366216
West Bengal,Kolkata,2020,7,1,Cholera,1,0,298.62,5.59,4.93,22.550578,88.348415
West Bengal,Kolkata,2020,7,1,Acute Gastroenteritis,2,0,297.19,2.75,2.19,22.567537,88.359788
West Bengal,Kolkata,2020,7,2,Dengue,40,0,293.79,4.99,4.5,22.575436,88.354925
West Bengal,Kolkata,2020,7,2,Malaria,16,0,294.07,2.14,1.63,22.558755,88.357583
West Bengal,Kolkata,2020,7,2,Typhoid,3,0,295.88,3.54,3.4,22.570798,88.366828
West Bengal,Kolkata,2020,7,2,Diarrhea,8,1,292.32,4.18,3.26,22.566802,88.378889
West Bengal,Kolkata,2020,7,2,Chikungunya,9,0,297.28,6.91,4.74,22.570246,88.359473
West Bengal,Kolkata,2020,7,2,Cholera,2,0,288.46,5.8,3.14,22.588016,88.369294
West Bengal,Kolkata,2020,7,2,Acute Gastroenteritis,3,0,295.82,5.9,3.13,22.583995,88.362276
West Bengal,Kolkata,2020,7,3,Dengue,38,0,295.38,3.19,2.72,22.567199,88.358579
West Bengal,Kolkata,2020,7,3,Malaria,7,0,297.58,1.28,5.2,22.579609,88.376946
West Bengal,Kolkata,2020,7,3,Typhoid,3,0,293.91,4.51,4.64,22.568697,88.378712
West Bengal,Kolkata,2020,7,3,Diarrhea,6,0,298.3,2.97,2.09,22.578692,88.363608
West Bengal,Kolkata,2020,7,3,Chikungunya,7,0,296.85,3.48,4.28,22.584709,88.366958
West Bengal,Kolkata,2020,7,3,Cholera,0,0,296.61,4.58,4.75,22.576291,88.358453
West Bengal,Kolkata,2020,7,3,Acute Gastroenteritis,0,0,298.48,3.94,5.06,22.564399,88.386599
West Bengal,Kolkata,2020,7,4,Dengue,36,1,295.04,6.88,3.38,22.571326,88.364275
West Bengal,Kolkata,2020,7,4,Malaria,12,0,293.7,3.1,4.36,22.57126,88.369144
West Bengal,Kolkata,2020,7,4,Typhoid,4,0,294.78,3.5,3.75,22.572431,88.372802
West Bengal,Kolkata,2020,7,4,Diarrhea,2,0,301.41,3.35,5.79,22.577214,88.35074
West Bengal,Kolkata,2020,7,4,Chikungunya,10,0,295.57,4.05,3.01,22.578441,88.368967
West Bengal,Kolkata,2020,7,4,Cholera,2,0,294.45,3.26,5.09,22.581051,88.352886
West Bengal,Kolkata,2020,7,4,Acute Gastroenteritis,1,0,298.38,5.88,2.07,22.554105,88.377377
West Bengal,Kolkata,2020,8,1,Dengue,43,0,292.28,4.21,5.99,22.571151,88.348535
West Bengal,Kolkata,2020,8,1,Malaria,13,0,292.61,3.42,6.07,22.588666,88.375962
West Bengal,Kolkata,2020,8,1,Typhoid,3,0,291.7,6.01,3.42,22.572704,88.364993
West Bengal,Kolkata,2020,8,1,Diarrhea,11,0,293.89,2.34,4.04,22.588676,88.360903
West Bengal,Kolkata,2020,8,1,Chikungunya,13,0,294.78,4.06,7.24,22.589081,88.369625
West Bengal,Kolkata,2020,8,1,Cholera,4,0,296.43,1.92,6.15,22.555573,88.337627
West Bengal,Kolkata,2020,8,1,Acute Gastroenteritis,3,0,299.76,3.36,3.59,22.57452,88.362865
West Bengal,Kolkata,2020,8,2,Dengue,30,0,297.5,4.79,3.4,22.57395,88.369862
West Bengal,Kolkata,2020,8,2,Malaria,17,0,298.89,1.75,3.96,22.577927,88.370539
West Bengal,Kolkata,2020,8,2,Typhoid,5,0,298.21,4.66,4.53,22.576766,88.36184
West Bengal,Kolkata,2020,8,2,Diarrhea,9,0,293.76,4.47,2.6,22.583493,88.377359
West Bengal,Kolkata,2020,8,2,Chikungunya,13,0,295.07,1.57,3.76,22.557924,88.364289
West Bengal,Kolkata,2020,8,2,Cholera,3,0,295.29,3.13,4.98,22.578826,88.368195
West Bengal,Kolkata,2020,8,2,Acute Gastroenteritis,4,0,293.96,4.47,2.97,22.575891,88.3568
West Bengal,Kolkata,2020,8,3,Dengue,39,0,295.47,3.3,3.24,22.56278,88.362833
West Bengal,Kolkata,2020,8,3,Malaria,8,0,295.02,2.85,1.52,22.561981,88.345205
West Bengal,Kolkata,2020,8,3,Typhoid,1,0,297.87,2.79,3.27,22.576257,88.346441
West Bengal,Kolkata,2020,8,3,Diarrhea,6,0,295.28,2.22,3.17,22.556628,88.36016
West Bengal,Kolkata,2020,8,3,Chikungunya,14,0,305.22,2.84,5.76,22.589828,88.365707
West Bengal,Kolkata,2020,8,3,Cholera,3,0,295.42,5.25,5.62,22.564217,88.362492
West Bengal,Kolkata,2020,8,3,Acute Gastroenteritis,1,0,302.82,2.2,3.21,22.566275,88.377877
West Bengal,Kolkata,2020,8,4,Dengue,34,0,295.64,3.13,6.48,22.564237,88.367528
West Bengal,Kolkata,2020,8,4,Malaria,16,0,300.17,3.5,2.1,22.560315,88.365015
West Bengal,Kolkata,2020,8,4,Typhoid,5,0,298.6,1.45,3.51,22.580882,88.358266
West Bengal,Kolkata,2020,8,4,Diarrhea,7,0,291.11,4.14,3.26,22.561501,88.354516
West Bengal,Kolkata,2020,8,4,Chikungunya,11,0,296.23,4.92,3.87,22.571524,88.369841
West Bengal,Kolkata,2020,8,4,Cholera,3,0,300.6,3.88,3.38,22.570228,88.367527
West Bengal,Kolkata,2020,8,4,Acute Gastroenteritis,1,0,294.21,2.95,3.42,22.566177,88.363219
West Bengal,Kolkata,2020,9,1,Dengue,35,0,301.68,2.23,6.81,22.562449,88.356239
West Bengal,Kolkata,2020,9,1,Malaria,16,0,292.42,0.23,1.43,22.563968,88.353301
West Bengal,Kolkata,2020,9,1,Typhoid,3,0,296.87,0.0,2.99,22.574693,88.370233
West Bengal,Kolkata,2020,9,1,Diarrhea,3,0,300.74,1.12,4.98,22.559281,88.360882
West Bengal,Kolkata,2020,9,1,Chikungunya,11,0,290.67,0.33,3.58,22.581646,88.366212
West Bengal,Kolkata,2020,9,1,Cholera,2,0,298.97,0.23,3.95,22.566394,88.363607
West Bengal,Kolkata,2020,9,1,Acute Gastroenteritis,3,0,299.2,0.0,4.3,22.581586,88.357507
West Bengal,Kolkata,2020,9,2,Dengue,32,0,299.04,0.47,3.67,22.553795,88.355175
West Bengal,Kolkata,2020,9,2,Malaria,5,0,298.66,0.0,5.68,22.583269,88.373809
West Bengal,Kolkata,2020,9,2,Typhoid,2,0,295.08,0.0,2.21,22.577012,88.372363
West Bengal,Kolkata,2020,9,2,Diarrhea,8,0,299.51,1.21,3.79,22.566852,88.369137
West Bengal,Kolkata,2020,9,2,Chikungunya,8,0,300.86,1.09,2.89,22.568972,88.358204
West Bengal,Kolkata,2020,9,2,Cholera,0,0,295.94,0.61,2.65,22.573671,88.368394
West Bengal,Kolkata,2020,9,2,Acute Gastroenteritis,3,0,298.09,0.65,2.71,22.561244,88.361023
West Bengal,Kolkata,2020,9,3,Dengue,35,0,298.62,0.68,3.76,22.58964,88.359463
West Bengal,Kolkata,2020,9,3,Malaria,11,0,300.45,0.64,4.59,22.570847,88.377621
West Bengal,Kolkata,2020,9,3,Typhoid,3,0,299.41,0.0,2.15,22.567516,88.360254
West Bengal,Kolkata,2020,9,3,Diarrhea,13,0,297.29,1.38,3.29,22.573759,88.371059
West Bengal,Kolkata,2020,9,3,Chikungunya,9,0,295.76,3.0,2.2,22.572267,88.347014
West Bengal,Kolkata,2020,9,3,Cholera,2,0,295.14,0.0,4.85,22.561652,88.381173
West Bengal,Kolkata,2020,9,3,Acute Gastroenteritis,3,0,299.86,1.84,1.23,22.570988,88.381344
West Bengal,Kolkata,2020,9,4,Dengue,44,0,291.79,3.14,3.89,22.562129,88.342942
West Bengal,Kolkata,2020,9,4,Malaria,8,0,306.49,0.08,3.06,22.588021,88.359664
West Bengal,Kolkata,2020,9,4,Typhoid,2,0,298.03,2.05,5.39,22.571639,88.371546
West Bengal,Kolkata,2020,9,4,Diarrhea,8,0,298.47,1.44,4.52,22.56731,88.363386
West Bengal,Kolkata,2020,9,4,Chikungunya,11,0,300.23,1.7,4.4,22.556877,88.35126
West Bengal,Kolkata,2020,9,4,Cholera,3,0,294.55,1.28,4.38,22.572287,88.365957
West Bengal,Kolkata,2020,9,4,Acute Gastroenteritis,3,0,292.97,0.53,4.09,22.584533,88.364233
West Bengal,Kolkata,2020,10,1,Dengue,12,1,299.22,1.2,3.24,22.587477,88.373281
West Bengal,Kolkata,2020,10,1,Malaria,7,0,293.78,1.59,1.55,22.571397,88.365877
West Bengal,Kolkata,2020,10,1,Typhoid,4,0,298.37,0.0,2.73,22.564464,88.356941
West Bengal,Kolkata,2020,10,1,Diarrhea,5,0,296.8,1.7,2.72,22.563382,88.357149
West Bengal,Kolkata,2020,10,1,Chikungunya,4,0,300.36,1.48,1.27,22.572842,88.382492
West Bengal,Kolkata,2020,10,1,Cholera,1,0,301.75,0.0,3.0,22.57899,88.369781
West Bengal,Kolkata,2020,10,1,Acute Gastroenteritis,0,0,301.48,1.41,2.07,22.565042,88.358856
West Bengal,Kolkata,2020,10,2,Dengue,11,0,297.55,0.0,4.13,22.57613,88.347619
West Bengal,Kolkata,2020,10,2,Malaria,15,0,302.05,0.86,5.18,22.574874,88.343325
West Bengal,Kolkata,2020,10,2,Typhoid,3,0,296.84,0.0,3.76,22.566546,88.361883
West Bengal,Kolkata,2020,10,2,Diarrhea,3,0,291.29,0.33,2.07,22.568778,88.359362
West Bengal,Kolkata,2020,10,2,Chikungunya,3,0,295.62,0.0,4.39,22.580462,88.361237
West Bengal,Kolkata,2020,10,2,Cholera,0,0,297.24,0.45,3.25,22.577215,88.380978
West Bengal,Kolkata,2020,10,2,Acute Gastroenteritis,1,0,290.74,0.0,3.4,22.564651,88.364326
West Bengal,Kolkata,2020,10,3,Dengue,18,0,298.53,0.0,3.52,22.576998,88.350153
West Bengal,Kolkata,2020,10,3,Malaria,9,0,298.05,0.0,3.04,22.563114,88.360523
West Bengal,Kolkata,2020,10,3,Typhoid,1,0,299.16,0.54,4.63,22.580306,88.36476
West Bengal,Kolkata,2020,10,3,Diarrhea,3,0,298.88,0.74,2.89,22.570308,88.351992
West Bengal,Kolkata,2020,10,3,Chikungunya,3,0,301.01,3.31,4.27,22.566391,88.360985
West Bengal,Kolkata,2020,10,3,Cholera,2,0,302.51,1.98,4.44,22.552183,88.353026
West Bengal,Kolkata,2020,10,3,Acute Gastroenteritis,1,0,296.53,0.6,4.49,22.564314,88.347109
West Bengal,Kolkata,2020,10,4,Dengue,15,0,298.68,1.19,5.64,22.565632,88.362326
West Bengal,Kolkata,2020,10,4,Malaria,7,0,296.62,2.16,5.99,22.570409,88.343636
West Bengal,Kolkata,2020,10,4,Typhoid,5,0,301.94,2.18,4.59,22.562614,88.352861
West Bengal,Kolkata,2020,10,4,Diarrhea,4,0,294.15,0.87,3.13,22.582155,88.344376
West Bengal,Kolkata,2020,10,4,Chikungunya,1,0,296.01,0.98,6.41,22.561417,88.3738
West Bengal,Kolkata,2020,10,4,Cholera,2,0,298.43,1.93,1.52,22.569735,88.351218
West Bengal,Kolkata,2020,10,4,Acute Gastroenteritis,2,0,302.07,2.61,2.23,22.580884,88.361878
West Bengal,Kolkata,2020,11,1,Dengue,6,0,301.05,0.0,4.84,22.572867,88.349427
West Bengal,Kolkata,2020,11,1,Malaria,3,0,297.56,1.78,3.87,22.573786,88.357109
West Bengal,Kolkata,2020,11,1,Typhoid,3,0,303.44,1.91,3.21,22.567181,88.370001
West Bengal,Kolkata,2020,11,1,Diarrhea,4,0,301.8,0.0,5.22,22.569862,88.364395
West Bengal,Kolkata,2020,11,1,Chikungunya,2,0,297.47,1.81,5.59,22.586294,88.362074
West Bengal,Kolkata,2020,11,1,Cholera,4,0,303.12,0.06,2.33,22.574102,88.37927
West Bengal,Kolkata,2020,11,1,Acute Gastroenteritis,2,0,303.28,0.0,3.88,22.56671,88.363726
West Bengal,Kolkata,2020,11,2,Dengue,10,0,299.41,1.09,2.97,22.565887,88.356623
West Bengal,Kolkata,2020,11,2,Malaria,7,0,294.58,0.6,4.95,22.582719,88.374185
West Bengal,Kolkata,2020,11,2,Typhoid,2,0,303.33,0.84,2.93,22.568881,88.368717
West Bengal,Kolkata,2020,11,2,Diarrhea,2,1,301.61,0.0,4.47,22.588686,88.378092
West Bengal,Kolkata,2020,11,2,Chikungunya,5,0,299.22,1.35,5.55,22.566025,88.377001
West Bengal,Kolkata,2020,11,2,Cholera,1,0,296.28,3.2,4.66,22.57866,88.353338
West Bengal,Kolkata,2020,11,2,Acute Gastroenteritis,1,0,294.23,1.13,5.63,22.558909,88.361335
West Bengal,Kolkata,2020,11,3,Dengue,12,0,292.78,1.17,3.51,22.58656,88.351463
West Bengal,Kolkata,2020,11,3,Malaria,8,0,297.2,1.19,3.13,22.576937,88.362713
West Bengal,Kolkata,2020,11,3,Typhoid,3,0,298.39,1.86,2.67,22.586727,88.376803
West Bengal,Kolkata,2020,11,3,Diarrhea,8,0,298.37,1.6,4.35,22.577688,88.367018
West Bengal,Kolkata,2020,11,3,Chikungunya,3,0,300.14,0.86,4.71,22.557615,88.370598
West Bengal,Kolkata,2020,11,3,Cholera,2,0,303.43,2.17,3.77,22.589009,88.357574
West Bengal,Kolkata,2020,11,3,Acute Gastroenteritis,3,0,293.15,1.61,3.92,22.57255,88.377245
West Bengal,Kolkata,2020,11,4,Dengue,13,1,302.56,0.0,4.48,22.570061,88.3622
West Bengal,Kolkata,2020,11,4,Malaria,6,0,296.87,1.4,4.73,22.577841,88.363082
West Bengal,Kolkata,2020,11,4,Typhoid,4,0,300.49,0.0,4.12,22.591489,88.373791
West Bengal,Kolkata,2020,11,4,Diarrhea,5,0,298.26,1.23,4.27,22.55724,88.373204
West Bengal,Kolkata,2020,11,4,Chikungunya,7,0,301.19,3.8,2.18,22.569733,88.348991
West Bengal,Kolkata,2020,11,4,Cholera,7,0,302.36,1.02,4.76,22.580856,88.359684
West Bengal,Kolkata,2020,11,4,Acute Gastroenteritis,1,0,302.84,0.0,3.55,22.570382,88.35363
West Bengal,Kolkata,2020,12,1,Dengue,13,0,307.38,0.57,4.44,22.560898,88.368802
West Bengal,Kolkata,2020,12,1,Malaria,6,0,307.2,1.42,2.97,22.567677,88.363806
West Bengal,Kolkata,2020,12,1,Typhoid,4,0,299.73,0.07,5.02,22.566287,88.380185
West Bengal,Kolkata,2020,12,1,Diarrhea,3,0,298.09,0.0,4.45,22.567505,88.372372
West Bengal,Kolkata,2020,12,1,Chikungunya,5,0,300.16,0.0,2.21,22.570335,88.363534
West Bengal,Kolkata,2020,12,1,Cholera,0,0,301.08,1.2,3.08,22.588176,88.376146
West Bengal,Kolkata,2020,12,1,Acute Gastroenteritis,3,0,305.24,0.0,1.86,22.554344,88.356863
West Bengal,Kolkata,2020,12,2,Dengue,6,0,294.69,3.95,4.57,22.571866,88.346682
West Bengal,Kolkata,2020,12,2,Malaria,7,0,297.93,2.31,4.67,22.566923,88.363041
West Bengal,Kolkata,2020,12,2,Typhoid,2,0,301.95,0.62,5.84,22.553875,88.372245
West Bengal,Kolkata,2020,12,2,Diarrhea,4,0,300.07,2.02,2.89,22.545311,88.354554
West Bengal,Kolkata,2020,12,2,Chikungunya,6,0,299.78,0.0,5.36,22.56938,88.353969
West Bengal,Kolkata,2020,12,2,Cholera,2,0,298.39,0.0,3.52,22.597826,88.362639
West Bengal,Kolkata,2020,12,2,Acute Gastroenteritis,1,0,300.22,1.17,3.98,22.570652,88.368789
West Bengal,Kolkata,2020,12,3,Dengue,9,0,300.0,2.3,2.49,22.579997,88.35211
West Bengal,Kolkata,2020,12,3,Malaria,1,0,297.77,2.81,5.1,22.567661,88.35783
West Bengal,Kolkata,2020,12,3,Typhoid,0,0,299.11,0.17,3.36,22.576278,88.372785
West Bengal,Kolkata,2020,12,3,Diarrhea,5,0,302.37,0.0,3.7,22.575072,88.370214
West Bengal,Kolkata,2020,12,3,Chikungunya,5,0,295.79,0.97,4.89,22.562776,88.360694
West Bengal,Kolkata,2020,12,3,Cholera,2,0,294.74,1.15,4.72,22.551768,88.364728
West Bengal,Kolkata,2020,12,3,Acute Gastroenteritis,0,0,299.87,0.0,2.49,22.584189,88.36138
West Bengal,Kolkata,2020,12,4,Dengue,9,1,299.36,0.89,4.01,22.570255,88.380514
West Bengal,Kolkata,2020,12,4,Malaria,4,0,295.74,1.43,3.86,22.563599,88.356143
West Bengal,Kolkata,2020,12,4,Typhoid,2,0,305.79,0.53,3.54,22.572958,88.361996
West Bengal,Kolkata,2020,12,4,Diarrhea,3,0,303.22,1.19,3.07,22.563624,88.365854
West Bengal,Kolkata,2020,12,4,Chikungunya,4,0,300.62,0.0,4.88,22.56336,88.374403
West Bengal,Kolkata,2020,12,4,Cholera,2,0,302.54,1.41,2.31,22.567875,88.355403
West Bengal,Kolkata,2020,12,4,Acute Gastroenteritis,4,0,305.94,1.57,5.02,22.570784,88.370983
West Bengal,Kolkata,2021,1,1,Dengue,12,0,289.71,1.03,3.35,22.556237,88.374589
West Bengal,Kolkata,2021,1,1,Malaria,10,0,288.28,0.38,3.46,22.572758,88.371271
West Bengal,Kolkata,2021,1,1,Typhoid,3,0,291.82,1.34,1.77,22.576904,88.360648
West Bengal,Kolkata,2021,1,1,Diarrhea,8,0,290.91,1.47,3.47,22.586781,88.370208
West Bengal,Kolkata,2021,1,1,Chikungunya,4,0,294.9,1.16,0.56,22.580314,88.350768
West Bengal,Kolkata,2021,1,1,Cholera,2,0,293.79,2.39,4.0,22.580995,88.370872
West Bengal,Kolkata,2021,1,1,Acute Gastroenteritis,2,0,292.29,0.42,3.12,22.562266,88.354761
West Bengal,Kolkata,2021,1,2,Dengue,14,0,291.15,0.0,3.68,22.57973,88.348572
West Bengal,Kolkata,2021,1,2,Malaria,8,0,286.9,1.18,1.34,22.582184,88.362817
West Bengal,Kolkata,2021,1,2,Typhoid,1,0,298.11,0.0,4.9,22.57064,88.369841
West Bengal,Kolkata,2021,1,2,Diarrhea,3,0,290.86,2.08,4.82,22.555168,88.359711
West Bengal,Kolkata,2021,1,2,Chikungunya,3,0,287.55,0.0,3.86,22.588949,88.339168
West Bengal,Kolkata,2021,1,2,Cholera,0,0,292.56,0.0,2.72,22.574124,88.378118
West Bengal,Kolkata,2021,1,2,Acute Gastroenteritis,2,0,292.27,0.17,4.02,22.565986,88.368491
West Bengal,Kolkata,2021,1,3,Dengue,12,0,290.14,0.0,3.36,22.585449,88.365741
West Bengal,Kolkata,2021,1,3,Malaria,1,0,297.95,2.38,3.49,22.556091,88.348834
West Bengal,Kolkata,2021,1,3,Typhoid,3,0,294.96,1.92,3.99,22.559466,88.369069
West Bengal,Kolkata,2021,1,3,Diarrhea,3,0,283.71,0.38,1.36,22.574641,88.378545
West Bengal,Kolkata,2021,1,3,Chikungunya,5,0,291.71,2.47,5.26,22.567178,88.362452
West Bengal,Kolkata,2021,1,3,Cholera,1,0,294.57,0.87,4.83,22.588,88.356398
West Bengal,Kolkata,2021,1,3,Acute Gastroenteritis,0,0,291.0,1.44,5.78,22.553407,88.359322
West Bengal,Kolkata,2021,1,4,Dengue,19,0,289.82,1.8,3.6,22.562753,88.365546
West Bengal,Kolkata,2021,1,4,Malaria,7,0,292.37,0.0,2.88,22.565943,88.381454
West Bengal,Kolkata,2021,1,4,Typhoid,3,0,289.3,2.24,4.34,22.565801,88.350792
West Bengal,Kolkata,2021,1,4,Diarrhea,6,0,291.93,4.19,2.19,22.562113,88.365815
West Bengal,Kolkata,2021,1,4,Chikungunya,5,1,292.06,1.7,3.05,22.586566,88.345469
West Bengal,Kolkata,2021,1,4,Cholera,1,0,290.84,1.44,3.72,22.562108,88.362483
West Bengal,Kolkata,2021,1,4,Acute Gastroenteritis,3,0,290.31,0.0,3.72,22.573315,88.37895
